frame,t_s,bar_00,bar_01,bar_02,bar_03,bar_04,bar_05,bar_06,bar_07,bar_08,bar_09,bar_10,bar_11,bar_12,bar_13,bar_14,bar_15,bar_16,bar_17,bar_18,bar_19,bar_20,bar_21,bar_22,bar_23,bar_24,bar_25,bar_26,bar_27,bar_28,bar_29
87,1.450000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.807843,0.568627,0.407843,0.298039,0.219608
88,1.466667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.870588,0.615686,0.431373,0.313725,0.231373,0.172549
89,1.483333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.949020,0.662745,0.470588,0.333333,0.243137,0.180392,0.133333
90,1.500000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.725490,0.505882,0.360784,0.254902,0.188235,0.141176,0.105882
91,1.516667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.796078,0.552941,0.388235,0.278431,0.196078,0.149020,0.113725,0.086275
92,1.533333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.890196,0.607843,0.423529,0.298039,0.215686,0.152941,0.117647,0.090196,0.070588
93,1.550000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.682353,0.466667,0.325490,0.231373,0.164706,0.121569,0.094118,0.074510,0.058824
94,1.566667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,0.525490,0.360784,0.250980,0.180392,0.129412,0.094118,0.078431,0.058824,0.047059
95,1.583333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.925490,0.623529,0.407843,0.278431,0.196078,0.141176,0.101961,0.074510,0.062745,0.050980,0.039216
96,1.600000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.729412,0.490196,0.317647,0.215686,0.152941,0.109804,0.082353,0.058824,0.050980,0.043137,0.035294
97,1.616667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.933333,0.580392,0.388235,0.247059,0.168627,0.121569,0.090196,0.066667,0.047059,0.043137,0.035294,0.031373
98,1.633333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.764706,0.466667,0.313725,0.196078,0.133333,0.094118,0.070588,0.050980,0.039216,0.039216,0.031373,0.027451
99,1.650000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.635294,0.380392,0.250980,0.156863,0.105882,0.074510,0.058824,0.043137,0.031373,0.031373,0.027451,0.023529
100,1.666667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.533333,0.313725,0.207843,0.125490,0.086275,0.062745,0.047059,0.035294,0.027451,0.027451,0.023529,0.019608
101,1.683333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.878431,0.450980,0.258824,0.168627,0.101961,0.070588,0.050980,0.039216,0.031373,0.023529,0.023529,0.019608,0.019608
102,1.700000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.768627,0.388235,0.219608,0.141176,0.082353,0.054902,0.039216,0.031373,0.023529,0.019608,0.023529,0.019608,0.015686
103,1.716667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.678431,0.333333,0.184314,0.121569,0.066667,0.047059,0.035294,0.027451,0.019608,0.015686,0.019608,0.015686,0.015686
104,1.733333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.596078,0.290196,0.156863,0.101961,0.058824,0.039216,0.027451,0.023529,0.019608,0.015686,0.015686,0.015686,0.015686
105,1.750000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.529412,0.254902,0.133333,0.086275,0.047059,0.031373,0.023529,0.019608,0.015686,0.011765,0.015686,0.011765,0.011765
106,1.766667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.466667,0.219608,0.117647,0.074510,0.039216,0.027451,0.019608,0.015686,0.011765,0.011765,0.015686,0.011765,0.011765
107,1.783333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.996078,0.411765,0.192157,0.098039,0.062745,0.035294,0.023529,0.015686,0.015686,0.011765,0.007843,0.011765,0.007843,0.011765
108,1.800000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.878431,0.360784,0.168627,0.086275,0.054902,0.027451,0.019608,0.011765,0.011765,0.007843,0.007843,0.011765,0.007843,0.007843
109,1.816667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.768627,0.313725,0.145098,0.070588,0.047059,0.023529,0.015686,0.011765,0.011765,0.007843,0.007843,0.007843,0.007843,0.007843
110,1.833333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.658824,0.266667,0.121569,0.062745,0.039216,0.019608,0.015686,0.007843,0.007843,0.003922,0.003922,0.007843,0.003922,0.007843
111,1.850000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.552941,0.223529,0.101961,0.050980,0.031373,0.015686,0.011765,0.007843,0.007843,0.003922,0.003922,0.007843,0.003922,0.003922
112,1.866667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.447059,0.180392,0.082353,0.039216,0.023529,0.011765,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
113,1.883333,0.913725,0.913725,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.341176,0.137255,0.062745,0.031373,0.019608,0.007843,0.007843,0.003922,0.003922,0.000000,0.000000,0.003922,0.000000,0.003922
114,1.900000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.827451,0.258824,0.101961,0.047059,0.023529,0.011765,0.007843,0.003922,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.000000
115,1.916667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.494118,0.196078,0.086275,0.039216,0.023529,0.011765,0.003922,0.007843,0.003922,0.007843,0.003922,0.000000,0.007843,0.000000
116,1.933333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.662745,0.262745,0.113725,0.054902,0.035294,0.015686,0.007843,0.011765,0.007843,0.007843,0.007843,0.003922,0.007843,0.003922
117,1.950000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.784314,0.309804,0.137255,0.062745,0.039216,0.019608,0.007843,0.011765,0.007843,0.007843,0.007843,0.007843,0.007843,0.003922
118,1.966667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.870588,0.341176,0.149020,0.070588,0.043137,0.019608,0.011765,0.011765,0.011765,0.007843,0.007843,0.007843,0.011765,0.007843
119,1.983333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.925490,0.364706,0.160784,0.074510,0.047059,0.023529,0.011765,0.011765,0.011765,0.011765,0.007843,0.007843,0.011765,0.007843
120,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.956863,0.376471,0.164706,0.078431,0.047059,0.023529,0.015686,0.011765,0.011765,0.011765,0.007843,0.011765,0.011765,0.007843
121,2.016667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.972549,0.380392,0.168627,0.078431,0.050980,0.023529,0.015686,0.011765,0.011765,0.011765,0.007843,0.011765,0.011765,0.007843
122,2.033333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.972549,0.380392,0.168627,0.078431,0.050980,0.023529,0.015686,0.011765,0.011765,0.011765,0.007843,0.011765,0.011765,0.007843
123,2.050000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.960784,0.376471,0.164706,0.078431,0.047059,0.023529,0.015686,0.011765,0.011765,0.007843,0.007843,0.011765,0.011765,0.007843
124,2.066667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.941176,0.368627,0.160784,0.078431,0.047059,0.023529,0.015686,0.011765,0.011765,0.007843,0.007843,0.011765,0.011765,0.007843
125,2.083333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.917647,0.360784,0.156863,0.074510,0.047059,0.023529,0.015686,0.011765,0.011765,0.007843,0.007843,0.011765,0.007843,0.007843
126,2.100000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.886275,0.345098,0.152941,0.070588,0.043137,0.019608,0.011765,0.011765,0.011765,0.007843,0.007843,0.011765,0.007843,0.007843
127,2.116667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.850980,0.333333,0.145098,0.070588,0.043137,0.019608,0.011765,0.011765,0.007843,0.007843,0.007843,0.007843,0.007843,0.007843
128,2.133333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.807843,0.317647,0.137255,0.066667,0.039216,0.019608,0.011765,0.007843,0.007843,0.007843,0.007843,0.007843,0.007843,0.007843
129,2.150000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.764706,0.298039,0.129412,0.062745,0.039216,0.019608,0.011765,0.007843,0.007843,0.007843,0.003922,0.007843,0.007843,0.007843
130,2.166667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.721569,0.282353,0.121569,0.058824,0.035294,0.015686,0.011765,0.007843,0.007843,0.007843,0.003922,0.007843,0.007843,0.007843
131,2.183333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.674510,0.262745,0.113725,0.054902,0.031373,0.015686,0.011765,0.007843,0.007843,0.003922,0.003922,0.007843,0.007843,0.007843
132,2.200000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.623529,0.243137,0.105882,0.050980,0.031373,0.015686,0.007843,0.007843,0.007843,0.003922,0.003922,0.007843,0.003922,0.003922
133,2.216667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.572549,0.223529,0.098039,0.047059,0.027451,0.011765,0.007843,0.007843,0.003922,0.003922,0.003922,0.007843,0.003922,0.003922
134,2.233333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.517647,0.203922,0.090196,0.043137,0.023529,0.011765,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
135,2.250000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.466667,0.180392,0.078431,0.035294,0.023529,0.011765,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
136,2.266667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.411765,0.160784,0.070588,0.031373,0.019608,0.007843,0.007843,0.003922,0.003922,0.003922,0.000000,0.003922,0.003922,0.003922
137,2.283333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.356863,0.137255,0.058824,0.027451,0.015686,0.007843,0.003922,0.003922,0.003922,0.000000,0.000000,0.003922,0.003922,0.003922
138,2.300000,0.843137,0.843137,0.925490,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.988235,0.301961,0.117647,0.050980,0.023529,0.015686,0.003922,0.003922,0.000000,0.003922,0.000000,0.000000,0.003922,0.000000,0.003922
139,2.316667,0.647059,0.647059,0.709804,0.776471,0.776471,0.905882,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.803922,0.243137,0.094118,0.039216,0.019608,0.011765,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140,2.333333,0.486275,0.486275,0.537255,0.584314,0.584314,0.682353,0.968627,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.619608,0.188235,0.070588,0.031373,0.015686,0.007843,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
141,2.350000,0.960784,0.960784,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.466667,0.141176,0.054902,0.023529,0.011765,0.003922,0.000000,0.000000,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
142,2.366667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.917647,0.278431,0.109804,0.047059,0.019608,0.011765,0.003922,0.000000,0.003922,0.000000,0.003922,0.003922,0.000000,0.003922,0.000000
143,2.383333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.380392,0.149020,0.062745,0.031373,0.019608,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.000000,0.003922,0.000000
144,2.400000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.450980,0.176471,0.078431,0.035294,0.023529,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
145,2.416667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.501961,0.196078,0.086275,0.039216,0.023529,0.011765,0.003922,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
146,2.433333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.533333,0.207843,0.090196,0.043137,0.027451,0.011765,0.007843,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
147,2.450000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.552941,0.215686,0.094118,0.043137,0.027451,0.011765,0.007843,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
148,2.466667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.560784,0.219608,0.094118,0.043137,0.027451,0.011765,0.007843,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
149,2.483333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.560784,0.219608,0.094118,0.043137,0.027451,0.011765,0.007843,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
150,2.500000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.556863,0.215686,0.094118,0.043137,0.027451,0.011765,0.007843,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
151,2.516667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.545098,0.211765,0.094118,0.043137,0.027451,0.011765,0.007843,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
152,2.533333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.529412,0.207843,0.090196,0.043137,0.027451,0.011765,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
153,2.550000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.513725,0.200000,0.086275,0.039216,0.023529,0.011765,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
154,2.566667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.490196,0.192157,0.082353,0.039216,0.023529,0.011765,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
155,2.583333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.466667,0.184314,0.078431,0.035294,0.023529,0.011765,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
156,2.600000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.443137,0.172549,0.074510,0.035294,0.019608,0.007843,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
157,2.616667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.415686,0.160784,0.070588,0.031373,0.019608,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
158,2.633333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.388235,0.152941,0.066667,0.031373,0.019608,0.007843,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922,0.003922
159,2.650000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.360784,0.141176,0.058824,0.027451,0.015686,0.007843,0.003922,0.003922,0.003922,0.003922,0.000000,0.003922,0.003922,0.003922
160,2.666667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.329412,0.129412,0.054902,0.027451,0.015686,0.007843,0.003922,0.003922,0.003922,0.000000,0.000000,0.003922,0.003922,0.003922
161,2.683333,0.929412,0.929412,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.988235,0.301961,0.117647,0.050980,0.023529,0.015686,0.003922,0.003922,0.003922,0.003922,0.000000,0.000000,0.003922,0.000000,0.000000
162,2.700000,0.819608,0.819608,0.901961,0.980392,0.980392,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.886275,0.270588,0.105882,0.043137,0.019608,0.011765,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163,2.716667,0.709804,0.709804,0.780392,0.850980,0.850980,0.996078,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.784314,0.239216,0.090196,0.039216,0.019608,0.011765,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164,2.733333,0.600000,0.600000,0.658824,0.717647,0.717647,0.839216,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.678431,0.203922,0.078431,0.035294,0.015686,0.007843,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165,2.750000,0.486275,0.486275,0.533333,0.584314,0.584314,0.682353,0.968627,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.572549,0.172549,0.066667,0.027451,0.011765,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
166,2.766667,0.372549,0.372549,0.411765,0.447059,0.447059,0.525490,0.745098,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.466667,0.141176,0.054902,0.023529,0.011765,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
167,2.783333,0.282353,0.282353,0.309804,0.337255,0.337255,0.396078,0.560784,0.890196,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.356863,0.105882,0.039216,0.015686,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
168,2.800000,0.556863,0.556863,0.611765,0.666667,0.666667,0.780392,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.270588,0.082353,0.031373,0.011765,0.003922,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
169,2.816667,0.756863,0.756863,0.831373,0.905882,0.905882,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.533333,0.160784,0.062745,0.027451,0.011765,0.007843,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
170,2.833333,0.898039,0.898039,0.988235,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.721569,0.219608,0.086275,0.035294,0.015686,0.007843,0.003922,0.000000,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
171,2.850000,0.996078,0.996078,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.858824,0.258824,0.101961,0.043137,0.019608,0.011765,0.003922,0.000000,0.003922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
172,2.866667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.952941,0.290196,0.113725,0.047059,0.023529,0.011765,0.003922,0.003922,0.003922,0.003922,0.000000,0.000000,0.000000,0.003922,0.000000
173,2.883333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.309804,0.121569,0.050980,0.023529,0.015686,0.007843,0.003922,0.003922,0.003922,0.003922,0.000000,0.000000,0.003922,0.000000
174,2.900000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.317647,0.125490,0.054902,0.023529,0.015686,0.007843,0.003922,0.003922,0.003922,0.003922,0.000000,0.003922,0.003922,0.000000
